activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,325164,[],CHEMBL699367,Inhibitory concentration by Plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCCCNC(=O)CC[C@H](N)C(=O)N[C@@H](CCC(=O)NCCCCC)C(=O)N[C@@H](CCC(=O)NCCCCCO[C@H]([C@H](O)CO)[C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(N)=O,,,CHEMBL1135182,Bioorg. Med. Chem. Lett.,2002,,CHEMBL386285,,CHEMBL386285,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,99209,=,1,True,=,,IC50,ug.mL-1,,0.00032,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ng ml-1,UO_0000274,,0.32
,327744,[],CHEMBL882146,Inhibitory concentration by Sialidase inhibitory assay,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](OCCCCCNC(=O)CC[C@H](NC(=O)[C@H](CCC(=O)NCc1ccccc1)NC(=O)[C@@H](N)CCC(=O)NCc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(N)=O)[C@H](O)CO,,,CHEMBL1135182,Bioorg. Med. Chem. Lett.,2002,,CHEMBL411217,,CHEMBL411217,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,99208,=,1,True,=,,IC50,ug.mL-1,,0.063,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ng ml-1,UO_0000274,,63.0
,327746,[],CHEMBL699367,Inhibitory concentration by Plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](OCCCCCNC(=O)CC[C@H](NC(=O)[C@H](CCC(=O)NCc1ccccc1)NC(=O)[C@@H](N)CCC(=O)NCc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(N)=O)[C@H](O)CO,,,CHEMBL1135182,Bioorg. Med. Chem. Lett.,2002,,CHEMBL411217,,CHEMBL411217,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,99208,=,1,True,=,,IC50,ug.mL-1,,0.000028,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ng ml-1,UO_0000274,,0.028
,329241,[],CHEMBL882146,Inhibitory concentration by Sialidase inhibitory assay,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](OCCNC(=O)CC[C@H](NC(=O)[C@H](CCC(=O)NCc1ccccc1)NC(=O)[C@H](CCC(=O)NCc1ccccc1)NC(=O)[C@H](CCC(=O)NCc1ccccc1)NC(=O)[C@@H](N)CCC(=O)NCc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(N)=O)[C@H](O)CO,,,CHEMBL1135182,Bioorg. Med. Chem. Lett.,2002,,CHEMBL411966,,CHEMBL411966,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,99210,=,1,True,=,,IC50,ug.mL-1,,0.324,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ng ml-1,UO_0000274,,324.0
,329243,[],CHEMBL699367,Inhibitory concentration by Plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](OCCNC(=O)CC[C@H](NC(=O)[C@H](CCC(=O)NCc1ccccc1)NC(=O)[C@H](CCC(=O)NCc1ccccc1)NC(=O)[C@H](CCC(=O)NCc1ccccc1)NC(=O)[C@@H](N)CCC(=O)NCc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(N)=O)[C@H](O)CO,,,CHEMBL1135182,Bioorg. Med. Chem. Lett.,2002,,CHEMBL411966,,CHEMBL411966,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,99210,=,1,True,=,,IC50,ug.mL-1,,0.00015,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ng ml-1,UO_0000274,,0.15
,334524,[],CHEMBL882146,Inhibitory concentration by Sialidase inhibitory assay,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)NCCO[C@H]([C@H](O)CO)[C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O,,,CHEMBL1135182,Bioorg. Med. Chem. Lett.,2002,,CHEMBL292162,,CHEMBL292162,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,99203,=,1,True,=,,IC50,ug.mL-1,,0.022,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ng ml-1,UO_0000274,,22.0
,334526,[],CHEMBL699367,Inhibitory concentration by Plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)NCCO[C@H]([C@H](O)CO)[C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O,,,CHEMBL1135182,Bioorg. Med. Chem. Lett.,2002,,CHEMBL292162,,CHEMBL292162,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,99203,=,1,True,=,,IC50,ug.mL-1,,0.0055,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ng ml-1,UO_0000274,,5.5
,335673,[],CHEMBL882146,Inhibitory concentration by Sialidase inhibitory assay,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)NCCCCCO[C@H]([C@H](O)CO)[C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O,,,CHEMBL1135182,Bioorg. Med. Chem. Lett.,2002,,CHEMBL418091,,CHEMBL418091,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,99204,=,1,True,=,,IC50,ug.mL-1,,0.09,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ng ml-1,UO_0000274,,90.0
,335675,[],CHEMBL699367,Inhibitory concentration by Plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)NCCCCCO[C@H]([C@H](O)CO)[C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O,,,CHEMBL1135182,Bioorg. Med. Chem. Lett.,2002,,CHEMBL418091,,CHEMBL418091,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,99204,=,1,True,=,,IC50,ug.mL-1,,0.0059,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ng ml-1,UO_0000274,,5.9
,335677,[],CHEMBL882146,Inhibitory concentration by Sialidase inhibitory assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCCCNC(=O)CC[C@H](N)C(=O)N[C@@H](CCC(=O)NCCCCC)C(=O)N[C@@H](CCC(=O)NCCCCC)C(=O)N[C@@H](CCC(=O)NCCCCC)C(=O)N[C@@H](CCC(=O)NCCO[C@H]([C@H](O)CO)[C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(N)=O,,,CHEMBL1135182,Bioorg. Med. Chem. Lett.,2002,,CHEMBL411967,,CHEMBL411967,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,99207,=,1,True,=,,IC50,ug.mL-1,,0.585,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ng ml-1,UO_0000274,,585.0
,335679,[],CHEMBL699367,Inhibitory concentration by Plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCCCNC(=O)CC[C@H](N)C(=O)N[C@@H](CCC(=O)NCCCCC)C(=O)N[C@@H](CCC(=O)NCCCCC)C(=O)N[C@@H](CCC(=O)NCCCCC)C(=O)N[C@@H](CCC(=O)NCCO[C@H]([C@H](O)CO)[C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(N)=O,,,CHEMBL1135182,Bioorg. Med. Chem. Lett.,2002,,CHEMBL411967,,CHEMBL411967,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,99207,=,1,True,=,,IC50,ug.mL-1,,0.0001,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ng ml-1,UO_0000274,,0.1
,342157,[],CHEMBL882146,Inhibitory concentration by Sialidase inhibitory assay,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](OCCNC(=O)CCC(N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)CN[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(N)=O)[C@H](O)CO,,,CHEMBL1135182,Bioorg. Med. Chem. Lett.,2002,,CHEMBL437454,,CHEMBL437454,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,99205,=,1,True,=,,IC50,ug.mL-1,,0.114,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ng ml-1,UO_0000274,,114.0
,342159,[],CHEMBL699367,Inhibitory concentration by Plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](OCCNC(=O)CCC(N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)CN[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(N)=O)[C@H](O)CO,,,CHEMBL1135182,Bioorg. Med. Chem. Lett.,2002,,CHEMBL437454,,CHEMBL437454,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,99205,=,1,True,=,,IC50,ug.mL-1,,0.000066,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ng ml-1,UO_0000274,,0.066
,401275,[],CHEMBL802977,Inhibitory activity against sialidase of influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CCC(CC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,,,CHEMBL1131951,Bioorg. Med. Chem. Lett.,1999,,CHEMBL345674,,CHEMBL345674,8.70,False,http://www.openphacts.org/units/Nanomolar,305318,=,1,True,=,,IC50,nM,,2.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,0.002
,407948,[],CHEMBL802977,Inhibitory activity against sialidase of influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CCC(CC)C(O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,,,CHEMBL1131951,Bioorg. Med. Chem. Lett.,1999,,CHEMBL436422,,CHEMBL436422,7.41,False,http://www.openphacts.org/units/Nanomolar,305317,=,1,True,=,,IC50,nM,,39.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,0.039
,409849,[],CHEMBL841913,Compound was tested in vitro for antiviral activity against influenza B virus (Concentration required for the 50%inhibition of virus-induced cell death),F,BAO_0000190,BAO_0000218,organism-based format,Cl.N=C(N)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,,,CHEMBL1125541,J. Med. Chem.,1992,,CHEMBL2107375,TARIBAVIRIN HYDROCHLORIDE,CHEMBL2111108,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,207055,=,1,True,=,,IC50,ug.mL-1,,48.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,48.0
,410340,[],CHEMBL802977,Inhibitory activity against sialidase of influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,,,CHEMBL1131951,Bioorg. Med. Chem. Lett.,1999,,CHEMBL674,OSELTAMIVIR CARBOXYLIC ACID,CHEMBL674,8.70,False,http://www.openphacts.org/units/Nanomolar,305319,=,1,True,=,,IC50,nM,,2.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,0.002
,412369,[],CHEMBL872813,Compound was tested in vitro for antiviral activity against influenza A virus (Concentration required for the 50%inhibition of virus-induced cell death),F,BAO_0000190,BAO_0000218,organism-based format,C/N=C(/N)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1.Cl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1125541,J. Med. Chem.,1992,,CHEMBL3143953,,CHEMBL1162073,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,207056,=,1,True,=,,IC50,ug.mL-1,,63.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,63.0
,425352,[],CHEMBL802977,Inhibitory activity against sialidase of influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CCC(CC)O[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,,,CHEMBL1131951,Bioorg. Med. Chem. Lett.,1999,,CHEMBL156342,,CHEMBL156342,6.11,False,http://www.openphacts.org/units/Nanomolar,305320,=,1,True,=,,IC50,nM,,770.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,0.77
,427861,[],CHEMBL802977,Inhibitory activity against sialidase of influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,,,CHEMBL1131951,Bioorg. Med. Chem. Lett.,1999,,CHEMBL317645,,CHEMBL317645,8.52,False,http://www.openphacts.org/units/Nanomolar,305321,=,1,True,=,,IC50,nM,,3.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,0.003
,430404,[],CHEMBL802977,Inhibitory activity against sialidase of influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,,,CHEMBL1131951,Bioorg. Med. Chem. Lett.,1999,,CHEMBL222813,ZANAMIVIR,CHEMBL222813,8.30,False,http://www.openphacts.org/units/Nanomolar,305316,=,1,True,=,,IC50,nM,,5.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,0.005
,592583,[],CHEMBL699363,In vitro antiviral activity was evaluated in a plaque reduction assay against influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,,,CHEMBL1159157,Bioorg. Med. Chem. Lett.,1996,,CHEMBL222813,ZANAMIVIR,CHEMBL222813,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,87343,=,1,True,=,,IC50,ug.mL-1,,0.005,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.005
,593922,[],CHEMBL699363,In vitro antiviral activity was evaluated in a plaque reduction assay against influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CCCN(C)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,,,CHEMBL1159157,Bioorg. Med. Chem. Lett.,1996,,CHEMBL50254,,CHEMBL50254,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,87339,=,1,True,=,,IC50,ug.mL-1,,0.32,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.32
,593926,[],CHEMBL699363,In vitro antiviral activity was evaluated in a plaque reduction assay against influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)N[C@@H]1[C@@H](N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,,,CHEMBL1159157,Bioorg. Med. Chem. Lett.,1996,,CHEMBL52270,,CHEMBL52270,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,87342,=,1,True,=,,IC50,ug.mL-1,,0.47,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.47
,601394,[],CHEMBL699363,In vitro antiviral activity was evaluated in a plaque reduction assay against influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CCCNC(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,,,CHEMBL1159157,Bioorg. Med. Chem. Lett.,1996,,CHEMBL51451,,CHEMBL51451,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,87338,=,1,True,=,,IC50,ug.mL-1,,1.4,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,1.4
,605273,[],CHEMBL699363,In vitro antiviral activity was evaluated in a plaque reduction assay against influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,,,CHEMBL1159157,Bioorg. Med. Chem. Lett.,1996,,CHEMBL433269,,CHEMBL433269,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,87341,=,1,True,=,,IC50,ug.mL-1,,0.0001,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.0001
,617837,[],CHEMBL699363,In vitro antiviral activity was evaluated in a plaque reduction assay against influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CCCNC(=O)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,,,CHEMBL1159157,Bioorg. Med. Chem. Lett.,1996,,CHEMBL54149,,CHEMBL54149,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,87337,=,1,True,=,,IC50,ug.mL-1,,0.28,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.28
,622708,[],CHEMBL699363,In vitro antiviral activity was evaluated in a plaque reduction assay against influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,,,CHEMBL1159157,Bioorg. Med. Chem. Lett.,1996,,CHEMBL295490,,CHEMBL295490,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,87344,=,1,True,=,,IC50,ug.mL-1,,0.002,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.002
,623999,[],CHEMBL699363,In vitro antiviral activity was evaluated in a plaque reduction assay against influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CCCN(C)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,,,CHEMBL1159157,Bioorg. Med. Chem. Lett.,1996,,CHEMBL300461,,CHEMBL300461,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,87340,=,1,True,=,,IC50,ug.mL-1,,0.011,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.011
,633170,[],CHEMBL873999,Antiviral activity against Influenza virus (A/Sweden/3/50/ (H1N1)) in dog kidney (MDCK) cells expressed.,F,BAO_0000190,BAO_0000218,organism-based format,OC[C@H]1O[C@@H](n2cnc3c(NC4CC4)ncnc32)[C@H](F)[C@@H]1O,,,CHEMBL1126663,J. Med. Chem.,1993,,CHEMBL3143557,,CHEMBL3143557,,False,http://www.openphacts.org/units/Nanomolar,29038,>,1,True,>,,IC50,nM,,100000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,100.0
,635396,[],CHEMBL873999,Antiviral activity against Influenza virus (A/Sweden/3/50/ (H1N1)) in dog kidney (MDCK) cells expressed.,F,BAO_0000190,BAO_0000218,organism-based format,Nc1nc(NC2CC2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3F)c2n1,,,CHEMBL1126663,J. Med. Chem.,1993,,CHEMBL3143550,,CHEMBL3143550,4.14,False,http://www.openphacts.org/units/Nanomolar,29032,=,1,True,=,,IC50,nM,,72000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,72.0
,637798,[],CHEMBL697074,Concentration required for reduction of plaque against influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CCCN(CCc1ccccc1)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,,,CHEMBL1134218,Bioorg. Med. Chem. Lett.,2001,,CHEMBL73669,,CHEMBL73669,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,313067,=,1,True,=,,IC50,ug.mL-1,,0.03,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.03
,637802,[],CHEMBL697074,Concentration required for reduction of plaque against influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(=O)CC,,,CHEMBL1134218,Bioorg. Med. Chem. Lett.,2001,,CHEMBL346767,,CHEMBL346767,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,313076,=,1,True,=,,IC50,ug.mL-1,,0.0002,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.0002
,637899,[],CHEMBL873999,Antiviral activity against Influenza virus (A/Sweden/3/50/ (H1N1)) in dog kidney (MDCK) cells expressed.,F,BAO_0000190,BAO_0000218,organism-based format,Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3F)c2n1,,,CHEMBL1126663,J. Med. Chem.,1993,,CHEMBL3143556,,CHEMBL3143556,,False,http://www.openphacts.org/units/Nanomolar,29036,>,1,True,>,,IC50,nM,,100000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,100.0
,637901,[],CHEMBL873999,Antiviral activity against Influenza virus (A/Sweden/3/50/ (H1N1)) in dog kidney (MDCK) cells expressed.,F,BAO_0000190,BAO_0000218,organism-based format,Nc1nc(O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3F)c2n1,,,CHEMBL1126663,J. Med. Chem.,1993,,CHEMBL3143549,,CHEMBL3143549,4.72,False,http://www.openphacts.org/units/Nanomolar,29030,=,1,True,=,,IC50,nM,,19000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,19.0
,640213,[],CHEMBL697074,Concentration required for reduction of plaque against influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(=O)C(F)(F)F,,,CHEMBL1134218,Bioorg. Med. Chem. Lett.,2001,,CHEMBL350298,,CHEMBL350298,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,313074,=,1,True,=,,IC50,ug.mL-1,,0.00001,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.00001
,642774,[],CHEMBL873999,Antiviral activity against Influenza virus (A/Sweden/3/50/ (H1N1)) in dog kidney (MDCK) cells expressed.,F,BAO_0000190,BAO_0000218,organism-based format,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1F,,,CHEMBL1126663,J. Med. Chem.,1993,,CHEMBL3143526,,CHEMBL3143526,,False,http://www.openphacts.org/units/Nanomolar,29028,>,1,True,>,,IC50,nM,,100000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,100.0
,642846,[],CHEMBL873999,Antiviral activity against Influenza virus (A/Sweden/3/50/ (H1N1)) in dog kidney (MDCK) cells expressed.,F,BAO_0000190,BAO_0000218,organism-based format,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1F,,,CHEMBL1126663,J. Med. Chem.,1993,,CHEMBL3143513,,CHEMBL3143513,4.80,False,http://www.openphacts.org/units/Nanomolar,29046,=,1,True,=,,IC50,nM,,16000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,16.0
,645098,[],CHEMBL697074,Concentration required for reduction of plaque against influenza A,F,BAO_0000190,BAO_0000218,organism-based format,CCCN(CCc1ccccc1)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](O)[C@H]1NC(C)=O,,,CHEMBL1134218,Bioorg. Med. Chem. Lett.,2001,,CHEMBL162413,,CHEMBL162413,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,313064,=,1,True,=,,IC50,ug.mL-1,,0.005,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,ug ml-1,UO_0000274,,0.005
